20200618_C_N1N_CD45_CGDA7928_34_S34	20200618_C_N1R_CD45_CGDA7928_33_S33	20200618_C_N2N_CD45_CGDA7928_36_S36	20200618_C_N2R_CD45_CGDA7928_35_S35	20200618_C_P2N_CD45_CGDA7928_40_S38	20200618_C_P2R_CD45_CGDA7928_39_S37	20200618_D_N1N_CD45_CGDA7928_42_S40	20200618_D_N1R_CD45_CGDA7928_41_S39	20200618_D_N2R_CD45_CGDA7928_43_S41	20200618_D_P1N_CD45_CGDA7928_46_S44	20200618_D_P1R_CD45_CGDA7928_45_S43	20200618_D_P2N_CD45_CGDA7928_48_S46	20200618_D_P2R_CD45_CGDA7928_47_S45
ORC1	30.5054966226931	5.69560448030518	23.9761816174807	42.4515979019614	153.364614518731	109.294358612065	84.4659282440378	0	42.7400574908131	121.879726158315	46.6256433428849	98.085315203101	117.810402139637
OSM	109.229358874804	182.892188312022	901.286463529844	602.628118043061	1023.54210124457	576.279345409072	522.046362063845	28.2830910287859	915.349564594914	154.215163710521	328.172797374921	152.80659631641	897.1043955522
P2RX1	55.1067035764779	77.207082955248	314.959840338724	193.800773030694	569.004946620218	124.198134786438	307.362127776915	0	382.879681688534	222.202493948493	142.566870990744	58.8511891218606	424.990117348172
P2RX5	0	1.89853482676839	0	0	8.8907022909409	0	5.86568946139152	0	0	0	0.896646987363172	3.09743100641372	28.7980983008002
P2RY10	3358.5567733307	8877.54884996901	1752.44091095041	2069.05396730864	1721.46223108343	5086.1620157742	2770.95170156135	5053.24559714309	3426.32794218018	9910.39705285944	6422.6823704824	10066.6507708446	2839.66702638799
P2RY13	6.88833794705974	56.3231998607957	165.653618448049	191.955051382782	131.137858791378	67.5637853238222	95.0241692745426	0	79.2471899308826	43.1139167362747	34.0725855198005	42.3315570876541	104.720357457455
P2RY14	118.085793378167	152.515631083728	844.615488797617	798.274612721666	506.770030583631	98.3649227508588	732.038044781661	944.340983794464	409.592217620292	428.651826012577	299.4800937793	281.866221583648	526.219796223712
P2RY2	1529.21102424726	527.159836899357	2107.72432946399	1264.31932881929	1884.82888567947	950.860919924968	1195.42751223159	3.1425656698651	1847.61706861328	440.259418980036	841.951521134019	310.77557764351	1363.98265588335
PADI4	10.8245310596653	0	54.4913218579108	27.6858247186705	24.4494313000875	22.8524568007046	0	0	0	0.829113783389897	4.48323493681586	3.09743100641372	6.98135716383035
PAQR5	97.4207795369878	283.514534130747	152.57570120215	71.0602834445876	196.706788187067	560.381984156407	49.2717914756887	207.409334211097	64.1100862362197	102.810109140347	225.955040815519	292.190991605027	77.6675984476126
PASK	51.1705104638724	27.8451774592698	0	48.9116236696512	20.004080154617	6.95509554804052	16.4239304918962	0	77.4663542020988	43.1139167362747	26.002762633532	53.6888041111711	52.3601787287276
PBXIP1	5194.7908603612	5828.50191817897	2925.09415733265	4281.15136233042	3816.33395838638	5278.91752096275	3697.73063646121	3236.84263996106	3511.80805716181	6908.17604320462	7323.81259278239	5140.70299364463	3311.78130459202
PDCD1	0	0	0	1.84572164791137	10.0020400773085	0.993585078291503	4.69255156911321	0	0	1.65822756677979	0	0	0.872669645478793
PDCD1LG2	84.6281519210197	207.573141060011	82.8268092240244	60.9088143810751	43.3421736683369	172.883803622721	102.062996628212	460.385870635238	181.645244335956	149.240481010182	171.259574586366	169.326228350617	109.956375330328
PDE6C	19.6809655630278	15.8211235564033	1.08982643715822	3.69144329582273	6.66802671820567	13.910191096081	17.5970683841745	94.2769700959531	3.56167145756776	17.4113894511878	12.5530578230844	16.5196320342065	12.2173750367031
PDK1	726.227629275727	647.400375928022	258.288865606497	298.084046137686	285.613811096476	796.855232789785	258.090336301227	254.547819259073	471.031050263336	722.987219115991	786.359407917502	785.714998626946	325.50577776359
PGLYRP1	17.712869006725	7.59413930707357	236.492336863333	319.309845088667	75.5709694729976	45.7049136014091	7.03882735366982	0	52.5346539991244	19.8987308013575	21.5195276967161	30.9743100641372	32.2887768827154
PIK3IP1	1779.15928689772	6348.06761577125	1159.57532913634	2460.34695666585	1393.61758410499	5360.39149738266	1762.05311420201	4200.03901777471	2519.88255622919	4415.0308965512	5407.67798078729	4621.36706156927	1942.56263083579
PIRB	101.356972649593	134.795972700556	583.057143879645	605.396700514929	311.174580182931	273.235896530163	649.91839232218	314.25656698651	177.193155013996	167.480984244759	202.642219144077	137.319441284341	320.269759890717
PKD2L2	27.553351788239	11.3912089606104	9.80843793442394	0.922860823955684	5.55668893183806	9.93585078291503	0	7.85641417466276	13.3562679658791	12.4367067508485	14.3463517978108	13.4222010277928	17.4533929095759
PLA1A	348.353090465593	96.8252761651881	179.821362131106	105.206133930948	56.6782271047482	51.6664240711581	73.9076872135331	98.9908186007508	171.850647827644	66.3291026711918	106.700991496217	88.7930221838599	63.7048841199519
PLA2G7	308.007111061386	533.488286321919	2595.96657331087	2648.61056475281	1199.13347149065	842.560146391194	1579.0436030066	1574.42540060242	942.062100526672	686.506212646835	528.125075556908	514.173547064677	1151.05126238653
PLEKHF1	255.852552319362	101.888035703237	382.529079442534	474.350463513221	619.01514700676	210.640036597799	279.206818362236	1.57128283493255	184.316497929132	147.582253443402	198.158984207261	194.105676401926	570.725948143131
PNOC	0	1.89853482676839	4.35930574863286	0	0	0	0	0	0	6.63291026711918	0	0	0
PPBP	0	5.06275953804905	9.80843793442394	1.84572164791137	23.3380935137199	0	15.2507925996179	0	6.23292505074358	2.48734135016969	2.68994096208952	1.03247700213791	13.9627143276607
PPFIBP1	1690.59494186409	786.626263224371	980.843793442394	1450.73721525833	1500.30601159628	1220.12247614197	2462.41643589216	523.23718403254	1166.44740235344	1203.04409969874	1193.43714018038	744.41591854143	1371.83668269266
PRF1	785.27052596481	2518.7228701794	4471.55787166016	4022.75033162282	3869.67817213203	2297.16870100995	4240.89348058607	4845.83626293199	2799.47376564826	1480.79721713436	2063.18471792266	1442.37037198665	4346.76750412987
PRG2	16.7288207285737	43.0334560734169	0	9.22860823955684	0	9.93585078291503	0	0	9.79459650831134	15.7531618844081	66.3518770648747	58.8511891218606	0
PRR5L	254.86850404121	129.733213162507	711.656663464315	327.615592504268	646.79859166595	377.562329750771	823.542800379369	197.981637201502	572.538686804017	340.765764973248	236.714804663877	98.085315203101	333.359804572899
PTGER2	307.023062783234	592.975710893995	1454.91829360622	1156.34461241647	1294.70852111827	748.169563953502	1049.95841358908	700.792144379918	1186.92701323446	416.215119261728	889.473811464267	458.41978894923	1096.94574436684
PTGIR	202.713945299187	15.8211235564033	262.64817135513	226.100901869142	280.057122164638	19.8717015658301	296.803886746411	0	178.083572878388	29.8480962020363	54.6954662291535	43.364034089792	179.769946968631
PTPRCAP	969.287553979121	2121.29624644255	785.764861191073	1268.01077211511	1449.18447342337	2320.02115781066	869.295178178223	2124.37439282881	1955.3576302047	1492.40481010182	2099.05059741719	2265.25454269056	1063.78429783865
PTPRG	203.697993577338	44.2991459579292	52.3116689835943	55.371649437341	77.7936450457329	60.6086897757817	113.794375550995	1.57128283493255	212.809869589674	47.2594856532242	60.9719951406957	131.124579271514	99.4843395845824
QPCT	139.734855497498	93.0282065116513	259.378692043655	299.006906961642	327.844646978446	159.967197604932	244.012681593887	446.244325120845	207.467362403322	81.2531507722099	79.8015818753223	103.247700213791	317.651750954281
RT1-DOB	2732.70206842641	5467.14745615072	2505.51097902674	3733.8948937247	3794.10720265903	4052.83353435104	1616.5840155595	8318.37132813293	4462.7743363324	3891.86009923218	4464.40535008123	4354.98799501769	3049.1077413029
RAB27B	2.95214483445417	6.96129436481744	11.9880908087404	7.38288659164547	12.2247156500437	5.96151046974902	11.731378922783	0	10.6850143727033	7.46202405050908	8.06982288626855	19.6170630406202	1.74533929095759
RALGPS2	1121.81503709259	1566.92407702618	260.468518480813	847.186236391318	296.727188960152	1059.16169345874	350.768229791213	2358.49553523376	884.184939341196	1742.79717268556	1398.76930028655	1181.15369044576	253.07419718885
RASA3	977.159940204332	2087.12261956072	1113.8026187757	1516.26033375919	1454.7411623552	3173.51074006306	1146.1557207559	736.931649583367	1148.6390450656	1508.98708576961	2105.32712632873	1956.54391905133	1208.64745898813
RASGRP2	2139.32095670113	4788.10483310989	1511.58926833844	2374.52090003797	1463.63186464615	3559.02175044016	1200.1200638007	6302.41545091447	2113.85201006647	3550.26522047554	3341.80332190254	3781.96325883115	1734.86725521184
RASGRP3	596.333256559743	305.031262167455	307.331055278617	278.703968834616	274.5004332328	489.837443597711	117.31378922783	568.804386245584	129.110590336831	207.278445847474	160.499810738008	324.197778671302	242.602161443105
RASSF4	2091.10259107171	1261.89281485873	8257.6149143478	3074.04940459638	6400.19431169108	2457.13589861489	6437.00761493105	2782.74190066555	5744.0856431924	2875.36660079616	2871.96030052424	1306.08340770445	4402.61836144051
RCAN3	130.878420994135	297.437122860382	134.04865177046	186.417886439048	291.170500028314	313.972884740115	231.108164778826	336.254526675566	333.906699146977	322.52526173867	353.27891302109	216.82017044896	233.875464988317
RENBP	532.370118479903	387.301104660752	1075.65869347516	1188.64474125492	1162.45932454052	485.863103284545	769.578457334567	2064.66564510137	625.073340803142	415.386005478339	467.153080416213	551.342719141642	959.063940381194
RGS1	36289.732401667	82753.3360291807	95226.8544260105	75971.7487496798	30369.5276880677	77160.8235950398	86759.4128234419	127869.425823976	52105.4725884875	71077.4373086657	87224.0256367147	74196.8948046363	94672.4391594124
RNASE2	287.342097220206	44.2991459579292	301.881923092826	226.100901869142	334.512673696651	538.523112433994	62.1763082907501	94.2769700959531	99.7268008118972	301.797417153923	335.345973273826	215.787693446822	399.682697629287
RNASE6	0	1.26568988451226	1.08982643715822	0	12.2247156500437	0	1.1731378922783	0	0	0.829113783389897	1.79329397472634	0	0.872669645478793
RRP9	1568.57295537332	1902.33189642193	928.532124458799	1231.09633915688	785.715814961902	1286.6926763875	897.450487592902	1345.01810670226	1329.39387153717	1833.99968885845	1929.58431680555	1484.70192907431	887.505029451933
RSAD2	147.607241722709	82.269842493297	730.183712896004	444.81891714664	266.721068728227	166.922293152972	117.31378922783	32.9969395335836	284.043298741029	332.474627139349	374.798440717806	198.235584410478	613.486760771592
S1PR5	23.6171586756334	82.269842493297	603.763846185651	458.661829505975	940.191767267	196.729845501718	757.847078411784	0	215.481123182849	53.8923959203433	125.530578230844	65.0460511346881	556.76323381547
SAMSN1	1251.70940980857	2693.38807424209	3216.07781605389	1624.235050162	2421.60503649503	2341.88002953307	2639.56025762618	6184.56923829452	1828.91829346104	2355.5122586107	2398.53069119649	2137.22739442546	2322.17392661907
SCN9A	1.96809655630278	6.32844942256131	2.17965287431643	0.922860823955684	6.66802671820567	1.98717015658301	1.1731378922783	1.57128283493255	2.67125359317582	6.63291026711918	4.48323493681586	7.22733901496534	1.74533929095759
SEC31B	0	44.2991459579292	0	43.3744587259171	2.22267557273522	20.8652866441216	0	94.2769700959531	0	15.7531618844081	24.2094686588056	28.9093560598614	27.9254286553214
SELL	1319.60874100102	7020.14894444726	1376.45079013083	3255.85298691565	721.25822335258	5503.46774865663	472.774570588156	2622.47105150243	1307.13342492737	2945.01215860092	4198.99784182174	5511.36223741214	608.250742898719
SH2D1A	279.469710994995	980.909660497003	76.2878506010751	69.2145617966763	54.455551532013	565.349909547865	95.0241692745426	1041.76051956028	189.659005115483	386.367023059692	660.828829686658	477.004374987712	77.6675984476126
SIGLEC1	28.5374000663904	39.2363864198801	991.742057813976	1267.08791129115	907.962971462339	334.838171384236	741.423147919888	31.425656698651	417.60597839982	216.398697464763	218.781864916614	233.339802483167	1487.02907589586
SIGLEC5	486.119849406787	232.254093808	3398.07883105932	2934.69742017907	3597.40041447196	1148.58435050498	3572.20488198743	1231.88574258712	717.676798699903	716.354308848871	886.783870502177	644.265649334053	3431.33704602262
SIK1	3219.80596611135	4171.08101441016	6653.3903988509	7262.91468453123	14327.3667418513	5904.8761202864	11372.3987277459	395.963274403003	8164.2413986097	4422.49292060171	5501.82591446042	5847.9497401091	15028.2439647903
SIRPA	1508.54601040608	1091.02468044957	4870.43434766006	4549.70386210152	6788.05119913338	2956.90919299551	4394.57454447452	1542.99974390377	3576.80856126242	1488.25924118487	1083.14956073471	1575.55990526244	4385.16496853094
SIT1	990.936616098451	1963.71785582077	1251.12074985763	1578.09200896422	1654.78196390137	1585.76178495324	1191.90809855476	4519.00943326602	1293.77715696149	1659.88579434657	1460.63794241461	2604.93947639394	1763.66535351264
SKA1	14.7607241722709	29.7437122860382	0	0	24.4494313000875	26.8267971138706	5.86568946139152	75.4215760767625	70.3430112869632	4.14556891694949	35.8658794945269	87.760545181722	20.0714018460122
SKAP1	820.696263978261	3384.45475118579	1384.07957519093	1553.17476671742	1734.79828451984	3401.04172299181	1879.36690342984	3243.12777130079	1800.4249218005	2097.65787197644	2658.55831753181	3078.84642037523	1573.42337079826
SLAMF1	1218.25176835142	3369.8993175139	1210.79717168278	979.15533421698	1862.60212995212	2272.32907405267	1489.88512319344	1563.42642075789	2774.54206544528	2217.05025678459	2508.81827064216	1177.02378243721	1440.77758468549
SLAMF8	70.8514760269002	49.3619054959782	234.312683989016	294.392602841863	258.941704223654	160.960782683223	147.815374427066	21.9979596890557	180.754826471564	112.759474541026	39.4524674439796	34.0717410705509	253.07419718885
SLC12A8	50.186462185721	16.4539684986594	0	64.6002576768979	8.8907022909409	8.94226570462352	1.1731378922783	12.5702626794604	9.79459650831134	21.5569583681373	5.37988192417903	24.7794480513097	2.61800893643638
SLC15A3	486.119849406787	729.037373479063	1649.99722585754	1275.39365870675	1079.10899056295	669.676342768473	872.814591855058	628.513133973021	1421.10691156954	559.651803788181	638.412655002579	496.621438028333	815.073448877193
SLC2A6	169.256303842039	162.641150159826	893.657678469737	496.499123288158	896.849593598663	231.50532324192	558.413636724472	160.27084916312	723.019305886255	209.765787197644	257.33768537323	162.098889335651	396.192019047372
SLC7A10	0.984048278151392	17.0868134409155	0	0	23.3380935137199	0	0	0	0	20.7278445847474	16.1396457725371	26.8444020555855	0
SLCO5A1	483.167704572333	501.846039209112	147.126569016359	472.50474186531	213.376854982582	565.349909547865	272.167991008566	1101.46926728772	744.389334631662	553.848007304451	417.837496111238	555.472627150193	238.238813215711
SMPD3	714.41904993791	178.462273716229	317.139493213041	446.664638794551	374.520834005885	582.240855878821	247.532095270722	213.694465550827	222.604466097985	234.639200699341	497.639077986561	298.385853617855	356.921885000826
SMPDL3B	124.974131325227	101.888035703237	193.989105814162	71.0602834445876	232.269597350831	122.210964629855	148.988512319344	3.1425656698651	74.7951006089229	87.8860610393291	107.597638483581	163.131366337789	178.897277323153
SOCS1	4320.95598936276	7063.18240052068	10651.9635967844	8345.43043103125	14720.7803182254	9086.33554097579	14003.7470201261	2265.78984797274	10451.7248922326	4327.97394929526	10567.8813930623	6062.70495655378	17547.6412312876
SPAG4	0	1.89853482676839	3.26947931147465	0	10.0020400773085	0	3.51941367683491	0	8.01376077952746	2.48734135016969	2.68994096208952	2.06495400427581	0
SPIB	703.594518878245	1524.52346589502	35.9642724262211	389.447267709299	148.91926337326	1263.84021958679	181.836373303137	238.834990909748	1235.89999577601	1164.07575187942	1375.45647861511	957.106180981839	227.766777469965
SPOCK2	65.9312346361432	0.632844942256131	4.35930574863286	13.8429123593353	10.0020400773085	0	0	3.1425656698651	16.9179394234469	4.97468270033938	31.382644557711	7.22733901496534	19.1987322005335
ST3GAL6	2847.83571697013	4882.39872950605	1527.93666489582	3873.246878142	1372.502166164	3624.5983656074	1424.18940122586	4852.12139427172	2879.61137344353	4259.1575052739	3687.90905902473	4155.71993360507	1093.45506578493
ST8SIA1	245.028021259696	603.734074912349	498.050681781304	362.684303814584	564.559595474747	599.131802209776	633.494461830284	204.266768541232	320.550431181098	291.848051753244	434.873788871139	410.925846850886	572.471287434088
STAP1	674.073070533703	2016.87683097029	450.098318546343	713.371416917743	355.628091637636	1530.12102056891	452.831226419425	2218.65136292476	881.51368574802	1300.87952613875	1257.99572327053	1445.46780299307	413.645411956948
STEAP4	4022.78936108289	486.657760594965	1789.49500981379	2058.90249824513	1047.99153254466	962.783940864466	1222.40968375399	1071.614893424	756.855184733149	596.961924040726	945.962571668147	1039.70434115287	1130.97986054052
STXBP6	219.44276602776	60.1202695143325	204.887370185744	163.346365840156	140.028561082319	76.5060510284457	195.914028010477	262.404233433736	102.398054405073	71.3037853715312	69.0418180269643	51.6238501068953	198.096009523686
TBX21	1005.69734027072	1327.70868885336	5845.82900891667	4486.02646524858	7769.36246449598	2338.8992742982	9367.50606984225	1715.84085574635	4088.79883328779	1390.42381474486	1611.27463629162	1893.56282192092	8308.68769460359
TEC	2085.1983014028	4453.32985865639	3158.31701488451	2303.46061659339	2514.95741054991	3592.80364310207	2582.07650090455	2864.44860808204	2348.92232626594	3335.52475057756	2331.28216714425	4015.30306131432	2823.0863031239
TEP1	217.474669471458	248.075217364403	404.325608185698	311.926958497021	592.343040133937	385.511010377103	560.759912509029	212.123182715895	629.525430125101	258.683500417648	395.421321427159	287.028606594338	825.545484622938
TLR2	1023.41020927745	1560.59562760362	13336.2061115051	5783.56878373027	9378.57957915628	3693.15573600952	7285.18631104826	3937.63478434098	3529.61641444965	2256.8477183873	2201.26835397659	1215.22543151631	6243.07864375529
TLR7	102.341020927745	314.523936301297	1004.81997505987	1141.57883923318	876.845513444046	456.0555509358	1542.67632834597	202.695485706299	556.511165244962	615.202427275304	457.289963555218	441.900156915024	774.05797553969
TLR8	29.5214483445417	36.7050066508556	393.427343814116	389.447267709299	356.739429424004	169.903048387847	618.243669230666	37.7107880383812	260.002016402446	106.955678057297	79.8015818753223	110.475039228756	467.750929976633
TMEM156	382.794780200891	1373.2735246958	438.110227737603	518.647783063094	353.405416064901	1130.69981909573	478.640260049548	2625.61361717229	469.250214534552	1242.84156130146	1001.55468488466	1024.2171861208	413.645411956948
TMEM255A	0	12.6568988451226	4.35930574863286	0.922860823955684	2.22267557273522	2.98075523487451	3.51941367683491	0	0	0	0	2.06495400427581	0
TNFAIP6	20645.3328756162	3169.92031576096	2327.86926976995	737.365798340591	1096.89039514483	2528.67402425187	1293.97109518297	1971.95995784035	2254.53803264039	4027.00564592473	4273.41954177288	2608.03690740035	1012.2967887554
TNFRSF11A	951.574684972396	502.478884151368	1645.63792010891	1250.47641645995	2020.41209561632	808.778253729283	2255.94416685118	39.2820708733138	1106.78940543918	653.341661311239	763.943233233423	691.759591432397	1584.76807618949
TNFRSF13B	168.272255563888	461.34396290472	0	169.806391607846	228.935583991728	401.408371629767	12.9045168150613	590.80234593464	139.795604709535	284.386027702735	409.76767322497	448.095018927851	211.186054205868
TNFRSF17	0	39.8692313621363	0	0	65.5689293956891	105.320018298899	0	7.85641417466276	66.7813398293955	68.8164440213615	44.8323493681586	36.1366950748267	84.6489556114429
TNFRSF26	3091.87968995167	4996.94366405441	224.504246054592	1076.97858155628	250.051001932713	3181.45942068939	337.863712976151	2176.22672638158	3445.02671733242	6159.48629680355	4179.27160809975	3180.02916658475	266.164241871032
TNFRSF4	280.453759273147	444.88999440606	76.2878506010751	176.266417375536	190.038761468862	409.357052256099	62.1763082907501	1329.30527835294	385.55093528171	614.373313491914	1099.28920650725	495.588961026195	157.953205831662
TNFSF14	10.8245310596653	56.3231998607957	128.599519584669	45.2201803738285	91.1296984821442	67.5637853238222	32.8478609837925	98.9908186007508	31.1646252537179	28.1898686352565	46.6256433428849	29.9418330619993	53.2328483742064
TPSAB1	20.6650138411792	31.6422471128066	27.2456609289554	216.872293629586	6.66802671820567	68.5573704021137	0	141.41545514393	78.3567720664907	16.5822756677979	9.86311686099489	6.19486201282743	0
TPSB2	37.3938345697529	24.048107805733	21.7965287431643	56.2945102612967	0	5.96151046974902	16.4239304918962	306.400152811848	23.1508644741904	4.97468270033938	14.3463517978108	0	24.4347500734062
TRAF4	2377.46064001376	3092.08038786346	2491.34323534368	3482.87674960875	5264.40709402338	3304.66397039754	3558.12722728009	370.822749044082	5177.77988143913	3299.0437441084	3123.91810397329	3921.34765411977	5152.2415869068
TRAT1	1665.00968663215	5264.63707462875	1115.98227165001	1189.56760207888	432.310398897001	3274.85641804879	1205.9857532621	12072.1660207868	1183.36534177689	3357.91082272908	5725.09101431385	4674.0233886783	1097.81841401232
TREM1	374.92239397568	817.002820452665	1805.84240637116	1412.89992147615	1385.83821960041	1020.41187540537	1014.76427682073	1971.95995784035	1027.5422155083	712.208739931922	714.627648928448	619.486201282743	1209.52012863361
TREM2	159.415821060525	143.022956949886	1497.42152465539	1179.41613301536	1443.62778449153	1071.08471439824	854.044385578605	441.530476616047	318.769595452314	202.303763147135	371.211852768353	279.801267579372	1674.6530496738
TRIB2	793.142912190022	2544.03666786965	716.015969212947	1140.65597840923	1379.17019288221	3422.90059471423	1343.24288665866	2085.0923219555	1652.61555631144	1799.17690995608	3019.90705343916	3262.62732675578	1461.72165617698
TRPM4	423.140759605098	115.177779490616	176.551882819631	99.6689689872138	280.057122164638	143.076251273976	295.630748854132	34.5682223685161	48.9729825415567	72.1328991549211	94.1479336731331	338.652456701233	233.002795342838
TSHR	0	1.26568988451226	0	4.61430411977842	11.1133778636761	4.96792539145751	0	0	0	0.829113783389897	0	0	0
TTC38	55.1067035764779	70.2457885904305	49.0421896721197	61.8316752050308	57.7895648911158	70.5445405586967	2.34627578455661	0	25.8221180673663	55.5506234871231	34.9692325071637	67.1110051389639	53.2328483742064
TXK	683.913553315217	1755.51186981851	1313.24085677565	1025.29837541476	1380.28153066857	1967.29845501718	1540.33005256141	2947.72659833347	1161.99531303148	1526.3984752208	1282.20519192934	1698.42466851685	1743.59395166663
UBASH3A	147.607241722709	591.710021009483	217.965287431643	175.34355655158	156.698627877833	354.709872950066	179.49009751858	567.233103410651	356.167145756776	355.689813074266	562.197661076709	329.360163681992	178.897277323153
UPK3A	0	3.16422471128066	13.0779172458986	0	0	6.95509554804052	0	0	0	13.2658205342384	9.86311686099489	1.03247700213791	0
VILL	34.4416897352987	0	0	0	6.66802671820567	3.97434031316601	0	1.57128283493255	0	0	13.4497048104476	78.4682521624808	0
VNN1	286.358048942055	79.7384627242725	236.492336863333	178.112139023447	112.245116423129	59.6151046974902	202.952855364146	135.130323804199	57.8771611854761	79.5949232054301	122.840637268755	93.9554071945494	107.338366393892
VNN3	63.9631380798405	0	16.3473965573732	0.922860823955684	2.22267557273522	0	15.2507925996179	0	0	0	7.17317589890538	0	0
VPREB3	2.95214483445417	4.42991459579292	0	1.84572164791137	0	3.97434031316601	0	12.5702626794604	2.67125359317582	9.94936540067877	7.17317589890538	3.09743100641372	1.74533929095759
WNT5B	654.392104970675	41.7677661889047	65.3895862294929	178.112139023447	54.455551532013	66.5702002455307	125.525754473778	0	49.8634004059486	70.4746715881413	50.2122312923376	100.150269207377	29.670767946279
WNT7A	28.5374000663904	1.26568988451226	0	0	25.5607690864551	0	0	1.57128283493255	0	0	0	9.29229301924115	0
ZAP70	861.042243382468	2540.87244315837	2561.09212732181	1930.62484371529	2989.49864532888	2517.74458839067	3749.34870372146	5933.16398470532	2065.7694453893	2222.02493948493	2835.19777404235	1861.55603485464	2977.54883037364
ZBP1	74.7876691395058	478.430776345635	188.539973628371	439.281752202905	124.469832073173	333.844586305945	111.448099766439	174.412394677513	223.494883962377	179.917690995608	516.468664721187	432.607863895782	259.182884707202
ZBTB10	401.491697485768	506.908798747161	390.157864502641	803.8117776654	544.55551532013	802.816743259534	427.022192789302	975.766640493115	991.035083068229	745.373291267518	655.448947762479	892.060129847151	703.371734255907
ZBTB32	42.3140759605098	55.0575099762834	0	51.6802061415183	8.8907022909409	45.7049136014091	12.9045168150613	201.124202871367	18.6987751522307	38.1392340359353	39.4524674439796	18.5845860384823	51.4875090832488
ZFP286A	9.84048278151392	30.3765572282943	45.772710360645	0	0	19.8717015658301	0	4.71384850479766	56.9867433210841	76.2784680718706	28.6927035956215	49.5588961026195	0.872669645478793
ZFP36L2	3017.09202081217	3641.38979774178	9285.32124458799	9600.52115161098	21801.1133551735	7859.25796928579	22978.2518960551	1038.61795389042	8411.77756491066	5050.13205462786	5482.9963277258	6066.83486456233	22338.5975849662
