20200618_C_N1N_CD45_CGDA7928_34_S34	20200618_C_N1R_CD45_CGDA7928_33_S33	20200618_C_N2N_CD45_CGDA7928_36_S36	20200618_C_N2R_CD45_CGDA7928_35_S35	20200618_C_P2N_CD45_CGDA7928_40_S38	20200618_C_P2R_CD45_CGDA7928_39_S37	20200618_D_N1N_CD45_CGDA7928_42_S40	20200618_D_N1R_CD45_CGDA7928_41_S39	20200618_D_N2R_CD45_CGDA7928_43_S41	20200618_D_P1N_CD45_CGDA7928_46_S44	20200618_D_P1R_CD45_CGDA7928_45_S43	20200618_D_P2N_CD45_CGDA7928_48_S46	20200618_D_P2R_CD45_CGDA7928_47_S45
NCMAP	10.8245310596653	1.26568988451226	0	6.46002576768979	0	0	0	51.8523335527742	0	7.46202405050908	0.896646987363172	4.12990800855162	10.4720357457455
NCOA1	940.75015391273	949.900258326453	1598.7753833111	1492.26595233634	2031.52547348	2154.09244973598	2742.79639214667	502.810507178417	1860.97333657915	1148.32258999501	1397.87265329919	1178.05625943935	1788.10010358605
NCOA2	122.021986490773	349.96325306764	175.462056382473	460.507551153886	590.120364561202	422.273658273889	578.356980893203	1.57128283493255	617.949997888006	423.677143312238	378.385028667259	279.801267579372	601.269385734889
NCOA3	753.780981063966	1978.90613443492	1121.4314038358	1547.63760177368	1945.95246392969	2533.64194964333	2166.78568703803	304.828869976915	1616.10842387137	1693.05034568217	1708.11251092684	1691.19732950189	2191.27347979725
NCOA4	2395.17350902049	1986.500273742	5060.06414772559	4115.95927484235	4244.19900613791	2680.69254123047	4812.2116341256	6613.52945223111	2955.29689191685	4528.61948487562	2592.20644046693	3582.69519741853	4260.37320922747
NCOA5	593.381111725289	703.090730846562	613.572284120075	594.32237062746	522.328759592778	774.996361067372	1119.1735492335	215.26574838576	824.526942426936	824.139100689558	948.652512630236	660.78528136826	627.449475099252
NCOA6	550.082987486628	541.715270571248	1051.68251185768	737.365798340591	1360.27745051396	1001.53375891783	1885.23259289123	447.815607955777	851.239478358694	869.740358776002	757.666704321881	414.0232778573	1191.19406607855
NCOR1	3825.97970545261	3994.5172755207	4834.47007523384	4523.86375903076	4356.44412256104	5023.56615584184	4798.13397941826	13742.4396743201	4339.89667104631	4046.90437672609	3846.61557578801	3177.96421258047	5286.63271231053
NCOR2	947.63849185979	1024.57596151268	1583.51781319089	1522.72035952688	2187.11276357146	1444.67270383584	2353.31461191028	446.244325120845	1257.27002452142	810.04416637193	964.792158402773	965.365996998942	2932.17000880875
NCR1	34.4416897352987	43.666301015673	155.845180513625	73.8288659164547	75.5709694729976	40.7369882099516	138.43027128884	72.2790104068974	24.0412823385824	15.7531618844081	37.6591734692532	87.760545181722	120.428411076073
NCR3	63.9631380798405	116.443469375128	154.755354076467	277.781108010661	138.917223295952	101.345677985733	244.012681593887	1.57128283493255	108.630979455817	64.670875104412	84.2848168121382	106.345131220204	178.897277323153
NCS1	38.3778828479043	23.4152628634769	3.26947931147465	12.9200515353796	13.3360534364113	2.98075523487451	0	0	17.8083572878388	33.9936651189858	0.896646987363172	13.4222010277928	68.9409019928247
NCSTN	2935.4160137256	2728.19454606618	4787.60753843604	4723.20169700519	3728.53827326334	3130.78658169652	3603.87960507895	1616.8500371456	4081.67549037265	2507.24008097105	2684.56108016534	2655.53084949869	3990.71828877452
NDC1	346.38499390929	327.813680088676	223.414419617434	502.036288231892	378.966185151356	381.536670063937	227.588751101991	0	341.920459926505	463.474604914953	337.139267248553	343.814841711923	367.393920746572
NDC80	113.16555198741	63.2844942256131	5.44913218579108	48.9116236696512	37.7854847364988	75.5124659501542	0	0	119.31599382852	111.101246974246	81.5948758500487	147.644211305721	25.307419718885
NDE1	345.400945631138	438.561544983499	265.917650666605	279.626829658572	168.923343527877	484.869518206253	249.878371055279	188.553940191906	389.112606739278	607.740403224795	305.756622690842	569.927305180124	270.527590098426
NDEL1	9282.52740780208	10355.2417901371	17539.6666796243	14026.5616633024	16179.9668317261	11709.4001476654	14871.869060412	8521.06681383923	13386.5421732684	10782.6247529856	9673.0276996739	9603.06859688466	13596.1930765596
NDFIP1	7875.33837004559	5813.31363956482	11080.2653865876	9840.46496583946	11831.3020736696	7827.46324678046	11462.7303454513	8590.20325857626	8018.21286884942	7112.13803391854	8087.75582601581	6451.94878635977	9700.59577914227
NDFIP2	7443.34117593713	4447.63425417609	9440.07659866446	7339.51213291955	6982.53531174771	5485.58321724739	7802.54012154299	14645.9273044063	6692.38066876982	5008.67636545837	4845.48031971058	4058.66709540411	5818.08852640711
NDN	413.300276823584	13.9225887296349	73.0183712896004	19.3800773030694	62.2349160365863	57.6279345409072	15.2507925996179	0	66.7813398293955	31.5063237688161	74.4216999511433	60.9161431261364	13.9627143276607
NDOR1	719.339291328667	954.963017864502	804.291910622763	806.580360137268	679.027387470611	740.22088332717	578.356980893203	751.07319509776	672.265487615914	850.670741758035	741.527058549343	522.43336308178	549.78187665164
NDRG1	13223.6407617984	2779.45498638893	10682.4787370248	7287.83192677803	15543.1702801374	5995.29236241093	19620.7312483546	2333.35500987484	12766.8113396516	6508.54319961069	8286.81145721044	3634.31904752543	14331.8535876982
NDRG2	1058.8359472909	358.823082259226	410.864566808647	368.221468758318	260.053042010021	290.126842861119	320.266644591977	518.523335527742	176.302737149604	213.911356114594	274.373978133131	559.602535158745	417.136090538863
NDRG3	358.193573247107	259.466426325014	437.020401300444	335.921339919869	463.427856915294	451.087625544342	432.887882250694	328.398112500903	370.413831587047	324.18348930545	315.619739551837	387.178875801715	531.455814096585
NDRG4	243.059924703394	70.8786335326867	54.4913218579108	69.2145617966763	24.4494313000875	86.4419018113607	122.006340796944	284.402193122792	115.754322370952	116.905043457976	112.97752040776	67.1110051389639	47.9968305013336
NDST1	31.4895449008445	14.555433671891	44.6828839234868	44.2973195498728	28.8947824455579	6.95509554804052	77.427100890368	1.57128283493255	44.520893219597	4.97468270033938	46.6256433428849	72.2733901496534	48.8695001468124
NDST2	1.96809655630278	1.89853482676839	2.17965287431643	1.84572164791137	2.22267557273522	1.98717015658301	0	0	4.4520893219597	2.48734135016969	0.896646987363172	1.03247700213791	2.61800893643638
NDST3	0	7.59413930707357	0	12.9200515353796	0	7.94868062633202	15.2507925996179	0	0	0	3.58658794945269	20.6495400427581	2.61800893643638
NDUFA1	244.043972981545	258.200736440501	174.372229945314	123.663350410062	175.591370246083	182.819654405636	100.889858735934	721.218821234041	101.507636540681	203.961990713915	190.985808308356	279.801267579372	129.155107530861
NDUFA10	1378.6516376901	1517.5621715302	976.484487693761	1234.7877824527	845.728055425753	1066.11678900678	701.536459582425	787.212700301209	1232.33832431844	1421.10102473028	1179.09078838257	1517.74119314272	919.793806334648
NDUFA10L1	24.6012069537848	27.2123325170136	15.257570120215	19.3800773030694	14.447391222779	36.7626478967856	11.731378922783	9.42769700959531	19.5891930166227	25.7025272850868	26.002762633532	27.8768790577235	17.4533929095759
NDUFA11	640.615429076556	563.231998607957	587.416449628278	652.462602536668	652.355280597788	658.746906907266	314.400955130585	567.233103410651	543.154897279083	567.94294162208	563.094308064072	782.617567620532	418.008760184342
NDUFA12	523.51368397654	530.324061610638	294.253138032718	340.535644039647	357.850767210371	385.511010377103	126.698892366057	2276.78882781727	250.207419894135	342.423992540028	268.097449221588	547.21281113309	96.8663306481461
NDUFA13	1669.92992802291	2027.63519498864	2313.70152608689	2049.67389000557	2283.79915098544	1766.59426920229	1183.69613330881	7242.04258620413	1555.56000909272	1252.79092670214	1624.72434110207	1734.56136359168	1968.74272020016
NDUFA2	1609.90298305568	2767.43093248606	1127.97036245875	1158.19033406438	815.721935193827	1246.94927325584	645.225840753067	5358.07446712	827.198196020112	1648.27820137912	1944.82731559072	2226.02041660932	808.092091713363
NDUFA4	8995.18531058187	8102.31379570525	3881.96176915756	3667.44891439989	1942.61845057059	4893.40651058565	1745.62918371012	20915.3458157872	3107.55834672787	6329.45462239848	7441.27334812697	9141.55137692902	2631.09898111856
NDUFA4L2	56.0907518546293	13.2897437873788	5.44913218579108	85.8260566278786	36.6741469501312	4.96792539145751	26.982171522401	106.847232775414	27.6029537961501	9.12025161728887	21.5195276967161	9.29229301924115	6.98135716383035
NDUFA5	5095.40198426791	4933.6591698288	2260.30003066614	2135.49994663345	1579.21099442838	2329.95700859357	1245.87244159956	11008.4075415375	1563.57376987225	3591.72090964504	3832.2692239902	4270.32488084238	1756.68399634881
NDUFA6	1164.1291130531	1407.44715157764	614.662110557233	594.32237062746	458.982505769824	759.098999814708	427.022192789302	2457.48635383451	535.141136499556	868.082131209223	1205.99019800347	1405.20119990969	551.527215942597
NDUFA7	2186.55527405239	2516.19149041038	1278.36641078659	1399.05700911682	1063.55026155381	1418.83949180027	747.288837381279	9545.54322221525	1078.29603377864	1793.37311347235	1876.68214455112	2333.39802483167	1171.12266423254
NDUFA8	688.833794705974	1006.22345818725	957.957438262071	1010.53260223147	732.371601216257	657.753321828975	509.141845248784	4509.58173625642	727.471395208215	736.253039650229	798.912465740586	884.832790832185	621.340787580901
NDUFA9	1869.69172848764	2369.37146380695	2199.26975018528	1476.57731832909	1700.34681314245	2018.96487908833	1107.44217031072	5310.93598207203	2139.67412813383	2150.72115411339	1889.2352023742	2417.02866200484	1572.55070115279
NDUFAB1	1626.63180378425	1982.70320408846	1054.95199116915	1647.3065707609	1091.333706213	1230.05832692488	720.306665858878	5598.48074086468	1304.46217133419	1691.39211811539	1333.31407020904	1846.06887982258	1028.00484237402
NDUFAF1	45.266220794964	63.9173391678692	1.08982643715822	53.5259277894297	0	24.8396269572876	0	3.1425656698651	0.89041786439194	29.0189824186464	34.9692325071637	39.2341260812404	9.59936610026673
NDUFAF3	468.406980400062	684.105382578878	324.768278273148	390.370128533254	327.844646978446	448.106870309468	244.012681593887	568.804386245584	367.742577993871	393.829047110201	484.189373176113	367.561812761094	361.28523322822
NDUFAF4	2612.64817849194	3111.06573613114	1061.4909497921	1104.66440627495	641.241902734112	1525.15309517746	1021.8031041744	3954.91889552523	1171.78990953979	3148.97414931483	2299.00287559917	2284.87160573119	1270.60700381712
NDUFAF5	304.07091794878	458.812583135695	267.007477103763	198.415077150472	166.700667955142	275.223066686746	161.893029134406	485.526395994159	417.60597839982	548.873324604112	275.270625120494	435.705294902196	176.279268386716
NDUFAF6	203.697993577338	121.506228913177	102.443685092872	113.511881346549	78.9049828321005	92.4034122811098	126.698892366057	219.979596890557	101.507636540681	87.0569472559392	120.150696306665	135.254487280066	124.791759303467
NDUFAF7	440.853628611823	772.07082955248	550.362350764899	590.630927331638	430.087723324266	503.747634693792	445.792399065755	1351.30323804199	447.880185789146	706.404943448193	462.669845479397	744.41591854143	603.014725025846
NDUFAF8	632.743042851345	1003.69207841822	397.786649562749	551.870772725499	443.423776760677	595.15746189661	224.069337425156	2554.90588960033	488.839407551175	551.360665954282	725.387412776806	884.832790832185	481.713644304294
NDUFB10	2221.98101206584	2432.65595803257	2196.0002708738	2703.0593533662	1775.91778261544	2053.74035682854	1174.31103017058	8068.53735737865	2040.83774518633	1981.58194230185	1900.89161320993	2304.48866877181	1574.29604044374
NDUFB11	2685.46775107515	3358.50810855329	2410.69607899397	2249.01182798	1785.91982269275	2492.90496143338	1457.03726220965	6864.93470582032	1981.17974827207	2545.37931500699	2551.85732603559	3217.19833866171	1893.69313068898
NDUFB2	1385.53997563716	1585.90942529386	1401.51679818546	1250.47641645995	962.418522994352	1393.99986484298	712.09470061293	3766.36495533333	1277.74963540243	988.303629800758	1333.31407020904	1522.90357815341	1169.37732494158
NDUFB3	857.106050269862	997.363628995663	628.82985424029	590.630927331638	360.073442783106	540.510282590577	342.556264545265	1511.57408720512	545.826150872259	530.632821369534	770.219762144965	914.774623894184	499.16703721387
NDUFB4	1313.70445133211	1470.73164580325	809.741042808554	637.696829353377	454.537154624353	914.098272028182	412.944538081963	5365.93088129466	520.004032804893	848.183400407865	1128.87855709023	1179.08873644149	496.549028277433
NDUFB5	1400.30069980943	1943.46681766858	1197.71925443688	1112.0472928666	867.954811153105	1105.86019213844	615.897393446109	3387.68579211458	1023.09012618634	1445.97443823198	1274.13536904307	1580.72229027313	1037.60420847429
NDUFB6	1906.10151477925	2133.32030034542	1323.04929471007	1230.17347833293	1152.45728446321	1411.88439625223	893.931073916067	3829.21626873063	1156.65280584513	1795.03134103913	1576.30540378446	2001.9729071454	1195.55741430595
NDUFB7	1451.4712102733	1695.39160030418	1422.22350049147	1292.00515353796	1353.60942379575	1078.03980994628	737.903734243053	6445.40218889333	1381.0381076719	1435.19595904791	1249.92590038426	1677.7751284741	1006.18810123705
NDUFB8	4192.04566492493	4522.94280230457	4843.18868673111	4622.60986719402	3075.07165487918	3540.14363395262	2379.1236455404	21289.3111305011	3400.50582411282	3702.82215661928	3475.40372301966	3934.76985514756	3192.22556316143
NDUFB9	2829.13879968525	3493.30408125384	1569.35006950783	1315.9995349608	1312.48992570015	1660.2806658251	919.74010754619	8082.67890289305	1342.75013950305	2623.31601064564	2137.6064178738	3129.43779347999	1458.23097759506
NDUFC2	2181.63503266164	3080.68917890285	1143.22793257897	1299.3880401296	1011.31738559453	1755.66483334109	774.27100890368	4910.25885916423	1020.41887259316	1852.24019209303	2008.48925169351	2697.86240658635	1223.48284296127
NDUFS1	671.120925699249	759.413930707357	395.606996688432	311.004097673065	497.87932829269	656.759736750683	342.556264545265	542.09257805173	536.031554363948	798.436573404471	568.474189988251	730.993717513637	246.965509670499
NDUFS2	2622.48866127346	2678.8326405702	1603.13468905973	1907.5533231164	1804.812565061	2185.88717224131	1724.51270164911	3591.95256065581	1874.32960454503	2222.85405326832	2398.53069119649	2190.91619853664	1602.22146909906
NDUFS3	1484.92885173045	1837.7817123118	517.667557650152	762.283040587395	643.464578306848	899.19449585381	757.847078411784	3005.86406322597	877.952014290453	2092.6831892761	1368.2833027162	1598.27439930948	733.042502202186
NDUFS4	2006.47443915069	2327.60369761805	840.256183048984	811.194664257046	580.118324483894	1321.4681541277	594.7809113851	5229.22927465553	894.869953713899	1578.63264357436	1707.21586393948	2176.46152050671	794.129377385702
NDUFS5	739.020256891695	642.337616389973	337.846195519047	405.135901716545	311.174580182931	415.318562725848	247.532095270722	765.214740612153	355.276727892384	452.696125730884	613.30653935641	655.62289635757	367.393920746572
NDUFS6	87.5802967554739	94.2938963961635	92.6352471584483	80.2888916841445	113.356454209496	105.320018298899	64.5225840753067	284.402193122792	94.3842936255456	90.3734023894988	93.2512866857699	107.377608222342	89.0123038388369
NDUFS7	2315.46559849022	2579.47598463599	2630.84101929993	2285.00340011427	2162.66333227137	2459.12306877147	1783.16959626302	5367.5021641296	2496.731691755	2472.41730206867	2696.21749100106	1894.59529892306	2315.19256945524
NDUFS8	1105.08621636401	1516.29648164569	814.100348557187	942.240901258753	796.829192825578	997.559418604669	545.509119909411	2542.33562692087	1226.99581713209	1121.79094892653	1157.57126068586	1258.58946560611	823.800145331981
NDUFV1	3066.29443471974	3909.08320831612	3788.23669556196	3078.66370871616	3707.42285532235	3077.13298746878	3135.7975860599	4797.12649504908	3807.42678813993	3604.15761639588	3209.99621476016	2896.09799099683	3207.93361678004
NDUFV2	2220.01291550954	3221.18075608371	1094.18574290685	1189.56760207888	899.072269171398	1351.27570647644	478.640260049548	10321.7569426719	878.842432154845	2037.96167957237	1840.81626505659	2789.75285977662	795.874716676659
NDUFV3	633.727091129496	1094.18890516085	721.465101398739	1017.91548882312	765.711734807285	976.694131960547	726.17235532027	1291.59449031456	1063.15893008398	925.290982263126	890.37045845163	1197.67332247997	837.762859659642
NEBL	344.416897352987	310.72686664776	141.677436830568	236.252370932655	136.694547723216	270.255141295289	269.82171522401	17.2841111842581	96.1651293543295	405.43664007766	264.510861272136	277.736313575097	191.114652359856
NECAB1	5.90428966890835	2.53137976902452	2.17965287431643	0	0	0	0	0	16.0275215590549	1.65822756677979	7.17317589890538	22.7144940470339	5.23601787287276
NECAB2	28.5374000663904	0	9.80843793442394	17.534355655158	2.22267557273522	0	0	0	0	4.97468270033938	8.06982288626855	2.06495400427581	17.4533929095759
NECAB3	13.7766758941195	5.06275953804905	31.6049666775882	45.2201803738285	20.004080154617	0	18.7702062764528	97.4195357658182	20.4796108810146	0	2.68994096208952	2.06495400427581	12.2173750367031
NECAP1	772.477898348842	1012.55190760981	708.38718415284	694.91420043863	487.877288215382	816.726934355615	786.002387826463	3032.57587141983	614.388326430438	806.72771123837	846.434756070835	751.643257556395	678.064314537022
NECAP2	2298.73677776165	2907.28966472467	4228.52657617388	4092.88775424346	5582.24970092452	3374.21492587794	4610.43191665373	3657.94643972298	4510.85690100957	2440.91097829986	3102.39857627658	2677.21286654359	5030.94050618524
NECTIN1	263.724938544573	81.6369975510409	325.858104710306	176.266417375536	173.368694673348	54.6471793060326	288.591921500463	364.537617704352	268.906195046366	32.335437552206	88.7680517489541	82.5981601710324	130.02777717634
NECTIN2	1572.50914848592	256.935046555989	720.37527496158	406.058762540501	743.484979079933	332.851001227653	604.166014523326	806.068094320399	421.167649857388	150.898708576961	411.560967199696	310.77557764351	429.353465575566
NECTIN3	677.025215368157	98.7238109919565	260.468518480813	253.786726587813	196.706788187067	136.121155725936	273.341128900845	252.976536424141	286.714552334205	108.613905624077	141.670224003381	118.734855245859	225.148768533529
NECTIN4	349.337138743744	33.5407819395749	308.420881715775	181.80358231927	112.245116423129	121.217379551563	211.164820610095	4.71384850479766	117.535158099736	42.2848029528848	115.667461369849	140.416872290755	106.465696748413
NEDD1	134.814614106741	302.499882398431	183.09084144258	250.09528329199	305.617891251093	291.12042793941	354.287643468048	472.956133314698	240.412823385824	258.683500417648	277.960566082583	337.619979699095	211.186054205868
NEDD4	4443.96202413168	1633.37279596307	1649.99722585754	1551.3290450695	1609.2171146603	2288.22643530533	2074.10779354804	686.650598865525	2092.48198132106	1247.8162440018	1698.24939406585	2009.20024616036	1769.77404103099
NEDD4L	2090.11854279356	666.385724195706	797.752951999814	656.154045832491	907.962971462339	690.541629412594	991.301518975166	122.560061124739	615.27874429483	601.936606741065	646.482477888847	807.397015671842	856.961591860175
NEDD8	5441.7869781772	6887.25150657347	3351.21629426151	3507.79399185555	3500.71402705798	4241.61469922642	2159.74685968436	16280.0614527362	3770.02923783547	6272.24577134457	4901.0724329271	6522.15722250515	3117.17597365025
NEDD9	4439.04178274093	4393.84243408432	4577.2710360645	6223.77339675713	6685.80812278756	5432.92320809794	7585.50961147151	2825.16653720873	6302.37764416615	4793.106781777	3798.1966384704	4804.11549094768	6449.90134973376
NEFH	0	11.3912089606104	0	0	0	13.910191096081	109.101823981882	0	19.5891930166227	1.65822756677979	13.4497048104476	19.6170630406202	8.72669645478793
NEGR1	70.8514760269002	32.2750920550627	191.809452939846	121.81762876215	143.362574441422	53.6535942277411	179.49009751858	67.5651619020997	29.383789524934	58.8670786206827	32.2792915450742	90.8579761881357	93.3756520662309
NEIL1	672.1049739774	789.157642993395	126.419866710353	456.816107858063	127.803845432275	514.677070554998	122.006340796944	600.230042944235	436.30475355205	798.436573404471	788.152701892228	363.431904752543	131.773116467298
NEIL2	8.85643450336252	0	9.80843793442394	11.0743298874682	10.0020400773085	2.98075523487451	0	0	7.12334291513552	3.31645513355959	0.896646987363172	0	0
NEIL3	5.90428966890835	6.96129436481744	0	23.0715205988921	7.77936450457329	0	0	0	56.9867433210841	3.31645513355959	3.58658794945269	9.29229301924115	21.8167411369698
NEK1	138.750807219346	108.216485125798	120.970734524562	26.7629638947148	90.0183606957766	114.262284003523	152.507925996179	262.404233433736	74.7951006089229	160.01896019425	109.390932458307	125.962194260824	87.2669645478793
NEK11	8.85643450336252	9.49267413384197	3.26947931147465	3.69144329582273	17.7814045818818	5.96151046974902	1.1731378922783	3.1425656698651	0.89041786439194	7.46202405050908	4.48323493681586	7.22733901496534	2.61800893643638
NEK2	33.4576414571473	25.3137976902452	21.7965287431643	33.2229896624046	7.77936450457329	16.8909463309555	0	0	97.0555472187214	30.6772099854262	9.86311686099489	42.3315570876541	22.6894107824486
NEK4	0	34.8064718240872	47.9523632349615	64.6002576768979	30.0061202319255	33.7818926619111	10.5582410305047	1.57128283493255	111.302233048992	46.4303718698343	27.7960566082583	39.2341260812404	50.61483943777
NEK6	1058.8359472909	913.828096617853	2613.4037963054	1495.95739563216	1891.49691239768	1078.03980994628	2258.29044263573	1586.99566328188	1457.61404400961	779.366956386504	891.267105438993	565.797397171572	1439.90491504001
NEK7	734.100015500938	1186.58426673025	564.530094447956	659.845489128314	709.033507702537	1319.48098397112	635.84073761484	447.815607955777	915.349564594914	1377.98710799401	926.236337946157	1352.54487280066	611.741421480634
NEK8	195.825607352127	294.272898149101	184.180667879738	226.100901869142	323.399295832975	269.261556216997	278.033680469958	136.701606639132	286.714552334205	277.753117435616	260.02762633532	248.826957515235	226.894107824486
NEK9	698.674277487488	1323.27877425757	1171.56341994508	1174.80182889559	1405.84229975503	1672.2036867646	1445.30588328687	190.125223026839	1351.65431814696	1254.44915426891	1353.93695091839	1582.78724427741	1191.19406607855
NELFA	833.488891594229	1465.6688862652	771.597117508016	857.33770545483	1065.77293712654	1360.21797218107	1214.19771850804	559.376689235988	1681.99934583637	1069.55678057297	1395.1827123371	1145.01699537094	1155.41461061392
NELFB	1375.69949285565	1644.76400492368	1878.86077766076	1176.6475505435	2015.96674447085	1548.99913705645	1820.71000881593	832.779902514253	2009.67311993261	1888.72119856219	1900.89161320993	1368.03202783272	1678.14372825572
NELFCD	1969.08060458093	3338.88991534335	1631.47017642585	1627.92649345783	1564.7636032056	1637.4282090244	1264.64264787601	5351.78933578027	1433.57276167102	3010.51214748872	2489.09203692017	2033.97969421167	1331.69387900064
NELFE	586.492773778229	604.366919854605	507.859119715728	507.573453175626	579.006986697526	586.215196191987	328.478609837925	474.527416149631	593.018297685032	347.398675240367	557.714426139893	632.908402310536	356.049215355348
NELL2	0	7.59413930707357	11.9880908087404	25.8401030707591	0	0	0	0	0	1.65822756677979	9.86311686099489	8.25981601710325	7.85402680930914
NEMF	2516.21144723311	2702.88074837594	979.753967005235	1195.10476702261	624.571835938598	1473.4866711063	1044.09272412769	2334.92629270977	1170.8994916754	3229.39818630365	1821.98667832197	2075.27877429719	810.710100649799
NEMP1	10.8245310596653	34.1736268818311	40.323578174854	35.068711310316	32.2287958046608	42.7241583665346	30.5015851992359	210.551899880962	34.7262967112856	26.5316410684767	32.2792915450742	18.5845860384823	20.944071491491
NEMP2	263.724938544573	490.454830248502	141.677436830568	264.861056475281	170.034681314245	525.606506416205	144.295960750231	581.374648925044	299.180402435692	453.525239514274	690.418180269643	366.529335758957	161.443884413577
NENF	929.925622853065	910.663871906573	581.967317442487	661.691210776225	534.553475242822	530.574431807662	275.687404685401	887.774801736892	475.483139585296	667.436595628867	641.102595964668	770.227843594878	576.834635661482
NEPN	0	0.632844942256131	0	0	0	0	17.5970683841745	0	8.01376077952746	14.0949343176283	4.48323493681586	2.06495400427581	0
NEPRO	632.743042851345	538.551045859968	204.887370185744	323.924149208445	302.283877891991	506.728389928666	242.839543701609	468.242284809901	361.509652943128	778.537842603114	479.706138239297	573.024736186538	524.474456932755
NES	29.5214483445417	3.79706965353679	17.4372229945314	15.6886340072466	4.44535114547045	4.96792539145751	15.2507925996179	0	0.89041786439194	2.48734135016969	6.27652891154221	1.03247700213791	1.74533929095759
NET1	2726.79777875751	1238.47755199525	968.855702633653	1184.03043713514	1077.99765277658	1666.24217629485	1285.75912993702	257.690384928939	1446.9290296369	868.911244992613	1371.86989066565	2036.04464821595	1464.33966511342
NETO2	284.389952385752	236.051163461537	52.3116689835943	454.047525386196	40.008160309234	290.126842861119	200.60657957959	262.404233433736	435.414335687659	453.525239514274	234.024863701788	285.9961295922	75.0495895111762
NEU1	1544.95579669768	2956.65157022064	2585.06830893929	2343.14363202348	2311.58259564463	2578.35327816645	1986.12245162717	3659.51772255791	1863.64459017233	2211.24646030086	2514.19815256633	1850.19878783113	2446.09301627706
NEU2	129.894372715984	15.8211235564033	0	0.922860823955684	0	0	0	0	0	2.48734135016969	12.5530578230844	5.16238501068953	16.5807232640971
NEU3	0	27.2123325170136	46.8625367978033	0	52.2328759592778	40.7369882099516	31.6747230915142	0	97.9459650831134	11.6075929674586	69.9384650143274	9.29229301924115	67.1955627018671
NEURL1	0	0	4.35930574863286	17.534355655158	0	0	0	0	0	0	0	0	0
NEURL1B	0	0	0	0	7.77936450457329	2.98075523487451	0	0	16.9179394234469	0	3.58658794945269	6.19486201282743	0
NEURL2	87.5802967554739	203.776071406474	150.396048327834	159.654922544333	140.028561082319	154.005687135183	123.179478689222	64.4225962322346	110.411815184601	148.411367226792	155.119928813829	108.41008522448	68.0682323473459
NEURL3	2356.79562617258	2325.70516279128	11410.4827970465	8316.82174548862	11510.1254534094	4660.90760226544	10695.4981639013	5233.94312316033	7038.75321801828	2976.51848236973	3396.4987881317	3378.26475099523	11491.3138916647
NEURL4	281.437807551298	228.457024154463	160.204486262258	122.740489586106	135.583209936849	123.204549708146	161.893029134406	300.115021472117	162.056051319333	276.094889868836	240.30139261333	146.611734303583	64.5775537654307
NEUROD2	0.984048278151392	2.53137976902452	1.08982643715822	0	0	0	0	1.57128283493255	0.89041786439194	0	2.68994096208952	2.06495400427581	0
NEUROD4	34.4416897352987	7.59413930707357	0	0	13.3360534364113	0	1.1731378922783	0	16.0275215590549	4.14556891694949	16.1396457725371	6.19486201282743	0
NEUROG1	0	0.632844942256131	7.62878506010751	0	0	0	19.9433441687312	0	0	0.829113783389897	0	0	0
NEUROG3	0	0	0	0	15.5587290091466	18.8781164875386	0	0	0	2.48734135016969	0	9.29229301924115	0
NEXMIF	38.3778828479043	0	0	1.84572164791137	0	0.993585078291503	5.86568946139152	1.57128283493255	24.0412823385824	9.12025161728887	9.86311686099489	3.09743100641372	0
NEXN	425.108856161401	85.4340672045777	214.695808120168	136.583401945441	132.249196577746	93.3969973594013	126.698892366057	262.404233433736	19.5891930166227	95.3480850898382	123.737284256118	103.247700213791	178.897277323153
NF1	193.857510795824	160.742615333057	226.683898928909	95.9775256913911	124.469832073173	156.986442370057	187.702062764529	150.843152153525	91.7130400323698	86.2278334725493	114.770814382486	107.377608222342	206.822705978474
NF2	215.506572915155	235.418318519281	228.863551803225	224.255180221231	208.931503837111	248.396269572876	239.320130024774	279.688344617994	190.549422979875	230.493631782391	241.198039600693	141.449349292893	254.819536479808
NFASC	0.984048278151392	0	0	40.6058762540501	20.004080154617	1.98717015658301	1.1731378922783	0	56.9867433210841	4.14556891694949	27.7960566082583	14.4546780299307	0
NFAT5	1547.90794153214	815.737130568153	1927.90296733288	969.003865153468	967.97521192619	853.489582252401	2189.07530699131	2022.24100855819	1667.7526600061	1385.44913204452	1277.72195699252	535.855564109573	1830.86091621451
NFATC1	3127.30542796512	4879.23450479477	4410.5275911793	5179.0949440393	5237.73498715056	4601.29249756795	5048.01235047354	1572.85411776748	4726.33802419242	3471.4994110535	4025.94497326064	3235.7829247002	4243.79248596337
NFATC2	103.325069205896	253.770821844709	255.019386295022	239.020953404522	382.300198510459	345.767607245443	458.696915880817	0	690.964262768145	337.449309839688	302.170034741389	212.690262440409	693.772368155641
NFATC2IP	201.729897021035	324.016610435139	168.923097759523	330.384174976135	327.844646978446	335.831756462528	383.616090775005	617.514154128493	412.263471213468	495.810042467159	405.284438288154	337.619979699095	331.614465281941
NFATC3	399.523600929465	1082.79769620024	482.793111661089	847.186236391318	853.507419930326	1944.44599821647	946.722279068591	290.687324462522	1458.504461874	997.423881418047	999.761390909937	1098.55553027473	913.685118816297
NFATC4	157.447724504223	47.4633706692098	55.581148295069	52.603066965474	34.451471377396	76.5060510284457	89.158479813151	0	0	31.5063237688161	43.0390553934323	34.0717410705509	15.7080536186183
