20200618_A4-10_CD45_CGDA7928_106_S84	20200618_A4-14_CD45_CGDA7928_99_S77	20200618_A4-15pt1_CD45_CGDA7928_100_S78	20200618_A4-15pt2_CD45_CGDA7928_101_S79	20200618_A4-15pt3_CD45_CGDA7928_102_S80	20200618_A4-15pt4_CD45_CGDA7928_103_S81	20200618_A4-16_CD45_CGDA7928_104_S82	20200618_A4-18_CD45_CGDA7928_94_S72	20200618_A4-1_CD45_CGDA7928_89_S67	20200618_A4-20_CD45_CGDA7928_107_S85	20200618_A4-24_CD45_CGDA7928_105_S83	20200618_A4-27_CD45_CGDA7928_91_S69	20200618_A4-28_CD45_CGDA7928_95_S73	20200618_A4-37_CD45_CGDA7928_92_S70	20200618_A4-38_CD45_CGDA7928_96_S74	20200618_A4-3_CD45_CGDA7928_90_S68	20200618_A4-40_CD45_CGDA7928_108_S86	20200618_A4-4_CD45_CGDA7928_97_S75	20200618_A4-8_CD45_CGDA7928_93_S71	20200618_A4-9_CD45_CGDA7928_98_S76
GZMB	289.825716032115	7875.47191823212	4637.15372478838	3703.28701787692	2160.40257574083	1989.62556463169	593.695719129333	252.897942990578	2582.85876331824	250.158460845699	1494.6347265429	965.126851737939	311.851129592416	202.930787665932	419.542474204978	1109.52283612463	407.053635873601	2775.3856555366	1339.68768419955	734.101092534642
GZMBL3	179.736878159451	52.8752310810064	860.274659580443	1103.24566662009	538.235471509186	427.087881393185	214.808464464685	100.730536614891	312.300032979163	125.079230422849	373.471571629897	176.592460800843	188.83718919956	181.475550203455	98.4640500685153	123.651641375335	111.109028159376	407.808174710709	838.562188676439	252.605010773859
GZMC	12.3569103734623	168.906988175437	161.382840829009	153.876191878542	119.371035265404	50.0426204460701	49.1443719439501	4.28640581339963	85.4405750603371	4.31307691113274	93.555002913301	127.538999467275	10.7906965256891	46.4863478353678	1.07026141378821	40.1032350406493	8.30721705864492	89.8411097634824	38.4074284889972	29.9001849487424
GZMK	484.166215542022	2665.79290033407	1871.52036380738	1986.40174970482	1403.67547718336	1388.25131547805	1144.58827559781	485.435458367508	790.570838201969	665.292113542225	1431.01732456185	955.316159471226	713.265040348051	768.812675738775	616.470574342009	306.344156560515	766.340773659994	1248.0867895574	1150.39392950377	917.626365668302
GZMM	1440.1417362526	14567.1261628173	16190.9938010749	17619.2902615836	8375.15709924591	6801.48236166157	5286.19058861618	839.063937972977	7599.30080249297	1360.77576546238	15754.6624905999	13765.6275867324	1138.4184834602	5344.14206461209	1376.35617813164	2481.94465751574	1658.32820533199	11059.2644528459	4452.51831697446	4280.88165197168
HAL	4.49342195398628	7.34378209458422	6.50737261407294	0	3.19743844460903	12.9420570119147	0.792651160386292	0	8.83868017865556	0	0.748440023306408	19.621384533427	0	1.78793645520645	7.49182989651747	4.45591500451659	0	22.0198798439908	0	18.5587354854263
HCK	326.896447152502	1517.2253807411	1341.82023302184	1208.62754348237	481.747392321094	362.377596333611	1112.88222918235	318.265631644922	389.884003436251	290.054422273677	2444.40511611873	886.641313604231	289.190666888468	193.9911053899	581.151947686998	235.04951648825	268.946152273629	683.497070357474	666.643223059023	393.857608635159
HDC	12.3569103734623	14.6875641891684	32.5368630703647	50.359480978432	5.32906407434838	0.862803800794313	5.54855812270405	1.07160145334991	0	11.860961505615	0	1.22633653333919	14.0279054833959	8.93968227603227	20.334966861976	6.68387250677488	3.11520639699184	0	12.8024761629991	1.03104086030146
HIC1	24.7138207469246	102.812949324179	588.917221573601	499.864477859992	247.268573049765	358.926381130434	175.175906445371	28.9332392404475	423.274573000061	50.6786537058097	237.255487388131	409.596402135288	79.8511542900995	205.612692348742	43.8807179653166	163.754876415985	44.6512916902164	426.304873779662	251.477210344625	212.394417222101
HK3	38.1940866088834	273.188693918533	282.419971450766	250.864821911078	76.7385226706167	31.0609368285953	233.03944115357	84.6565148146427	82.4943483341186	101.357307411619	303.118209439095	171.687114667486	97.1162687312021	44.6984113801613	48.1617636204695	21.1655962714538	22.8448469112735	57.2516875943761	107.906584802421	89.7005548462273
HPGDS	99.9786384761948	45.5314489864222	140.559248463976	187.449179197497	88.4624636341831	70.7499116651337	39.6325580193146	106.088543881641	75.6198193062753	60.3830767558583	193.097526013053	63.7694997336377	289.190666888468	46.4863478353678	87.7614359306332	40.1032350406493	38.4208788962327	48.4437356567797	83.2160950594939	96.9178408683376
HPSE	1928.80137374861	306.97009155362	166.588738920267	227.550247384026	1225.68473710013	1519.39749319879	2047.41794727779	1765.99919512065	1824.69641910467	1767.28326433664	634.677139763834	907.489034670998	2479.70206160336	1271.22281965179	1659.97545278551	2251.351056032	1387.3052487937	886.960760115949	1099.18402485178	1864.12187542505
HRH1	5.61677744248285	0	0	0	0	0	0	5.35800726674954	4.91037787703087	0	14.9688004661282	0	0	0	0	0	11.4224234556368	0	0	7.21728602211024
HTR2B	12.3569103734623	33.7813976350874	37.0920239002158	20.5168255838056	13.8555665933058	6.03962660556019	11.8897674057944	19.2888261602983	21.6056626589358	4.31307691113274	16.465680512741	2.45267306667837	30.2139502719295	14.3034916416516	7.49182989651747	8.91183000903317	13.499227720298	29.9470365878275	24.6904897429268	17.5276946251249
ICA1	99.9786384761948	264.376155405032	160.732103567602	112.842540710931	164.13517348993	134.597392923913	178.346511086916	108.231746788341	116.866993473335	119.687884283933	126.486363938783	134.89701866731	131.646497613407	113.53396490561	37.4591494825874	137.019386388885	52.9585087488613	103.053037669877	152.715251372917	165.997578508536
ICOS	6078.47654825494	8894.78887296041	8689.2946515716	7884.05652206785	9324.7963172948	9562.45452420337	8091.38304522327	5783.43304372945	10403.1265702776	4288.27671889373	12552.8360708951	8438.42168590694	6363.27374119888	7523.63660350876	5813.65999969756	10583.912114478	4998.86786503958	9096.85276114947	6445.13228548696	11188.8554159915
IDO1	4.49342195398628	1.46875641891684	3.25368630703647	0.932582981082074	11.7239409635664	0	15.8530232077258	4.28640581339963	0.982075575406173	0	8.98128027967689	0	4.31627861027565	4.46984113801613	0	2.22795750225829	0	20.2582894564715	0	0
IFNA4	3.37006646548971	0	0	0	0	0	0	0	0	0	2.99376009322563	0	3.23720895770674	0	0	0	1.03840213233061	0	0	0
IFNG	340.376713014461	8377.78661350168	4901.35305291974	4350.49960674788	2039.96572766056	1601.36385427424	1649.50706476387	422.210972619863	3163.26542838328	368.768075901849	4335.71305501402	4477.35468322137	291.348806193606	1224.73647181642	386.364370377544	1013.72066352752	286.59898852325	4150.30695299538	1402.78560243147	2518.83282171648
IGSF6	195.463854998403	1979.88365269991	819.278212111783	652.808086757452	376.231923648996	157.893095545359	424.861021967053	88.9429206280423	295.604748197258	197.323268684323	949.770389575831	570.246488002721	75.5348756798239	144.822852871723	355.326789377686	112.511853864044	123.569853747343	368.172390991526	331.035455071833	219.611703244212
IL12B	56.1677744248285	4.40626925675053	58.5663535266565	27.0449064513801	15.9871922230451	10.3536456095318	39.6325580193146	18.2172247069484	12.7669824802803	5.39134613891592	43.4095213517716	14.7160384000702	4.31627861027565	15.1974598692549	5.35130706894105	2.22795750225829	21.8064447789429	7.92715674383668	23.7760271598554	21.6518580663307
IL12RB2	308.922759336557	1114.78612195788	2813.13718106373	2593.51327038925	1423.92592066589	1287.30327078511	1135.07646167317	421.139371166514	1297.32183511155	568.247883041738	2058.95850411593	2014.87092427628	340.986010211776	861.785371409511	506.233648721823	455.617309211821	376.939974036013	2459.18018097689	1272.01745305226	2002.28135070544
IL17A	85.3750171257394	298.157553040119	494.560318669543	348.786034924696	862.242567229568	861.940996993519	1263.48594965575	143.594594748888	543.087793199614	63.6178844392079	1065.03015316502	408.370065601949	57.1906915861523	554.260301114001	62.0751619997162	99.144108850494	38.4208788962327	354.960463085131	128.939224213062	125.786984956779
IL18R1	296.565848963095	700.596811823335	437.295439665702	307.752383757084	332.533598239339	349.435539321697	317.853115314903	356.843283965519	347.654753693785	236.140960884517	440.082733704168	489.308276802335	266.530204184521	350.435545220465	217.263066999007	338.649540343261	133.953875070649	374.337957347843	284.397863335194	424.788834444203
IL1A	716.700801660812	2256.00985945627	4289.66002719688	3425.37728951446	2488.67292272069	1207.06251731124	1925.3496685783	339.697660711921	547.016095501239	340.733075979486	8672.17455005134	1577.06878187419	454.288323731512	492.576493409378	468.774499239236	292.976411546965	382.131984697666	2268.92841912481	1540.86945247524	449.533815091438
IL1B	5066.33325311953	53841.6728046537	25513.4558079958	19313.7935382098	14417.2499467421	7760.05738434405	21694.0696086124	1398.43989662163	6926.57903333974	2379.74018571749	50521.9468932524	19447.2447456928	1966.06490698056	5513.1020596291	4509.01133628973	3042.2759693337	2739.30482508816	18000.8113748656	9857.90664550928	5349.03998324399
IL1RL1	215.684253791342	330.47019425629	1032.06929659197	807.616861617076	543.564535583535	357.200773528846	890.939904274192	316.122428738223	216.056626589358	665.292113542225	1952.68002080642	1356.32820587314	293.506945498744	669.582202474817	412.050644308461	257.329091510833	182.758775290188	1052.55025654276	208.497468940271	409.323221539681
IL21	11.2335548849657	0	3.25368630703647	0.932582981082074	21.3162562973935	36.2377596333611	14.2677208869533	9.64441308014917	6.87452902784321	16.1740384167478	26.9438408390307	15.9423749334094	3.23720895770674	24.1371421452871	19.2647054481878	38.9892562895201	2.07680426466123	13.2119279063945	16.4603264952845	101.042004309543
IL2RA	2927.46440302206	7778.53399458361	7168.52167166275	7042.86667313182	6805.21482294288	6722.96721578929	4851.81775272449	3061.56535222068	5597.83077981519	2606.17672355196	8279.24353781548	6385.53432909714	2673.93459906576	3577.66084686811	3219.34633267494	5247.95389656941	3850.39510668192	6989.10986248268	4333.63818117518	6755.37971669519
IL2RB	5110.1441171709	23760.0725888178	34845.6788738378	34919.6371436372	16370.8848363982	17369.9661175911	13488.5447962935	5270.13594757484	24540.1044782495	4444.62575692229	26306.1699391736	21181.2846038344	5721.22729792037	11682.376798319	7057.30376251946	13136.0374333149	5399.6910881192	24662.2654252697	13367.6140393372	19457.8031156092
IL3	2.24671097699314	0	0	0	0	0	1.58530232077258	2.14320290669981	2.94622672621852	0	2.99376009322563	2.45267306667837	0	4.46984113801613	0	1.11397875112915	0	0	1.82892516614272	2.06208172060293
IL4	125.815814711616	3500.04654627884	918.841013107099	847.717929803605	593.65773788241	339.081893712165	258.404278285931	86.7997177213425	731.646303677599	66.8526921225574	527.650216431017	914.847053871033	97.1162687312021	337.026021806417	28.8970581722817	221.6817714747	78.9185620571267	741.62955314561	530.38829818139	417.571548422093
IL4R	14799.0852054538	16945.0428050436	30207.2236745266	28430.7247612681	22137.997977658	26528.6284630227	12767.232240342	13293.2160288056	23395.0043573259	12291.1909275005	21260.1873020418	17135.6003803484	16861.5423910418	13633.9094391768	17058.8966743703	19045.694708055	26859.3095548637	26984.9223512138	26624.5781061227	21478.6432018001
IL5	4.49342195398628	2.93751283783369	28.6324395019209	14.9213276973132	53.2906407434838	16.3932722150919	10.3044650850218	17.1456232535985	0	16.1740384167478	92.0581228666881	9.81069226671349	5.39534826284456	12.5155551864452	22.4754896895524	13.3677450135498	5.19201066165307	8.80795193759632	4.57231291535681	5.15520430150732
IL5RA	7.86348841947599	0	0	0	0	0.862803800794313	4.75590696231775	0	0	1.07826922778318	0	0	0	0	2.14052282757642	0	13.499227720298	0.880795193759632	0	4.12416344120585
IL7	11.2335548849657	0	2.60294904562918	6.52808086757452	1.06581281486968	12.0792532111204	3.17060464154517	30.0048406937974	6.87452902784321	3.23480768334955	4.49064013983845	0	0	12.5155551864452	0	3.34193625338744	1.03840213233061	0	3.65785033228545	0
IL7R	2810.63543221842	5046.64705539828	3447.60601093584	3621.21971554169	4241.93500318131	4414.1042448637	3796.00640708995	3596.29447744229	3196.65599794709	3093.55441450996	5685.89885705878	4168.31787681989	3192.96710195141	3042.17387853378	3179.74666036477	3249.47601704372	4726.80650636896	4123.88309718259	4423.25551431618	4840.73683911537
IRF8	4667.54205470325	7528.84540336774	13743.5709609221	13117.7122119005	5944.03806852818	7547.80764934865	8991.04211226171	11246.4572529073	8647.17544145135	5401.05056196597	7875.83436525333	7307.73940216821	4546.12044627283	6407.07028723233	7755.11420430937	6008.80138359062	5670.71404465749	8840.54135976542	7669.59768421951	6379.04980268515
ITK	9294.64331182062	5529.86791722192	13426.0111773553	12794.105917465	11040.754949235	12493.3990355017	7955.83969679721	6641.78580786273	12213.0918557512	6878.27940402893	12580.5283517574	8767.07987684184	8345.52469296797	10388.8047729771	7238.17794144967	12058.819980973	14665.3533149053	17037.2214328926	12851.8571424849	15603.7723798023
KCNA3	330.266513617992	395.095476688631	775.028078336087	770.313542373793	542.498722768665	424.499469990802	468.456835788299	283.974385137725	442.916084508184	403.272691190911	990.186150834377	502.797978669066	294.586015151313	387.088242552197	611.119267273068	571.471099329252	463.127351019454	626.245382763098	587.084978331814	627.903883923591
KCNG2	1.12335548849657	5.87502567566738	23.4265414106626	4.66291490541037	0	0.862803800794313	27.7427906135202	7.50121017344935	13.7490580556864	16.1740384167478	19.4594406059666	4.90534613335674	16.1860447885337	4.46984113801613	8.56209131030568	10.0258087601623	9.34561919097553	0	22.861564576784	11.3414494633161
KIR3DL1	8.98684390797257	541.971118580316	247.280159334772	301.22430288951	209.965124529326	124.243747314381	57.070883547813	10.7160145334991	165.970772243643	1.07826922778318	95.8003229832202	199.892854934287	8.6325572205513	26.8190468280968	7.49182989651747	45.673128796295	12.4608255879674	559.304948037366	86.8739453917794	38.1485118311541
KLRB1	2.24671097699314	2.93751283783369	13.0147452281459	13.9887447162311	15.9871922230451	9.49084180873744	5.54855812270405	4.28640581339963	9.82075575406173	1.07826922778318	23.2016407224986	4.90534613335674	0	2.68190468280968	3.21078424136463	0	3.11520639699184	7.92715674383668	4.57231291535681	4.12416344120585
KLRB1C	323.526380687012	900.347684796026	1497.99717575959	1435.24520788531	779.109167669733	685.929021631479	728.446416395003	245.396732817129	749.32366403491	338.57653752392	1541.03800798789	1204.26247573908	233.079044954885	777.752358014807	269.705876274629	317.483944071807	564.890759987854	891.364736084747	662.985372726737	408.292180679379
KLRD1	1233.44432636923	18653.2065202439	7449.6401685907	7065.24866467779	5816.14053074382	3702.2911092084	2959.75943288241	777.982655132033	4494.95990863405	1016.80788179954	6011.47026719707	5776.04507202757	1338.04636918545	3963.85512119271	1159.09311113263	1934.98109071133	1202.46966923885	6665.85802637289	3534.39788357081	2302.31424105317
KLRE1	190.970433044417	5165.61632533054	2374.54026687522	2469.47973390533	1630.6936067506	1063.83708637939	607.1707888559	115.73295696179	1098.94256887951	182.227499495358	1270.85115957428	1761.01926187507	184.520910589284	978.895209225533	185.15522458536	460.073224216337	253.37012028867	1631.23269884284	825.75971251344	466.030468856261
KLRG1	21.3437542814348	82.2503594593433	171.794637011526	190.246928140743	99.1205917828799	89.7315952826085	38.047255698542	18.2172247069484	41.2471741670593	11.860961505615	89.8128027967689	45.3744517335499	25.8976716616539	26.8190468280968	28.8970581722817	25.6215112759704	18.6912383819511	67.8212299194916	42.979741404354	47.4278795738673
KLRH1	15.726976838952	168.906988175437	128.845977758644	126.831285427162	98.0547789680102	56.9450508524247	42.0105115004735	11.787615986849	59.9066100997766	39.8959614279778	97.297203029833	71.1275189336728	20.5023233988093	72.4114264358614	24.6160125171288	20.0516175203246	10.3840213233061	107.457013638675	32.0061904074977	74.2349419417054
KLRI1	171.873389739975	3651.32845742728	2607.50420645903	2360.36752511873	1243.80355495291	1040.54138375794	860.026509019127	345.05566797867	1231.52277155934	222.123460923336	2508.77095812308	1879.97390560897	233.079044954885	1359.72567418451	265.424830619476	358.701157863585	226.371664848074	1842.62354534515	783.694433692157	268.070623678381
KLRI2	156.146412901023	2203.13462837527	1517.51929360181	1441.77328875289	754.595472927731	756.678933296612	358.278324494604	110.37494969504	704.148187566226	108.905192006102	1588.9381694795	793.439737070453	208.2604429458	549.790459975985	158.398689240655	219.453813972442	181.720373157858	1034.93435266757	669.386610808237	201.052967758785
KLRK1	660.533027235983	2755.387041888	2958.25159035756	2651.33341521634	1847.05360816915	1949.07378599435	1269.82715893884	788.698669665532	1839.42755273576	745.084036398181	2805.15320735242	1746.303223475	892.39060267449	1262.28313737576	672.124167858996	914.576554677029	1012.44207902235	1630.35190364908	1208.00507223727	807.304993616046
KYNU	82.0049506602496	13.2188077702516	4.55516082985106	4.66291490541037	67.1462073367896	38.8261710357441	55.4855812270404	82.5133119079428	39.2830230162469	90.5746151337875	3.74220011653204	28.2057402668013	74.4558060272549	39.334602014542	56.7238549307751	43.4451712940367	47.7664980872083	47.5629404630201	74.0714692287803	48.4589204341688
LOC689757	31.453953677904	22.0313462837527	36.4412866388085	27.9774894324622	22.3820691122632	21.5700950198578	24.5721859719751	42.8640581339963	44.1934008932778	60.3830767558583	20.207880629273	20.8477210667662	48.558134365601	28.6069832833033	33.1781038274345	69.0666825700071	40.497683160894	12.3311327126348	39.3218910720686	52.5830838753746
LAG3	617.845518673114	1126.53617330922	1672.39476181675	2376.22143579712	1318.41045199379	1490.06216397178	1057.39664795531	505.795885981156	1083.22935967301	782.823459370592	2016.29742278746	1138.04030293876	648.520861193916	1522.4278916083	645.367632514291	770.873295781369	966.752385199802	1959.76930611518	1249.15588847548	1855.87354854263
LAT	2796.03181086796	4680.92670708798	3885.55218786295	3790.94981809863	3928.58603560963	4675.53379650438	2959.75943288241	1335.21541087398	3497.17112402138	1826.58807186471	4570.72322233223	4495.74973122146	1582.99518031859	3053.79546549262	2042.05877750791	3996.95575905138	4064.30594594203	4744.84370878314	3433.80699943296	4853.10932943899
LCK	7506.26137413408	9821.57417329694	13752.6812825818	13553.2284640658	11927.5112112065	14488.2014229381	10476.4703868256	5876.66237017089	11134.7728739552	6129.9605599474	20448.8783167777	15014.0381776717	6006.10168619857	12061.4193268227	7950.97204303261	10810.0498009572	10673.7355182264	13945.6303027962	9150.11260621205	12456.004633302
LEF1	4392.31996002159	747.597017228674	440.549125972738	634.15642713581	3145.21361668041	4850.68296806563	684.850602573756	2204.28418954076	1433.83034009301	2714.00364633028	437.088973610942	1004.36962080479	3771.34843572835	2217.93517268361	2884.35451015923	3291.80720958663	8516.9742893757	1862.00103960786	3517.02309449246	1478.5125936723
LILRA5	13.4802658619588	63.1565260134243	41.6471847300668	35.4381532811188	33.04019726096	5.17682280476588	22.9868836512025	7.50121017344935	15.7132092064988	5.39134613891592	80.0830824937856	11.0370288000527	5.39534826284456	2.68190468280968	22.4754896895524	8.91183000903317	5.19201066165307	32.5894221691064	41.1508162382113	15.465612904522
LILRB4	659.409671747487	4196.23708884542	2823.54897724625	1991.99724759131	909.138331083834	465.914052428929	1166.78250808862	564.733965915401	1253.12843421828	843.20653612645	2960.08029217684	1413.96602294008	734.846433399429	670.47617070242	1377.42643954543	490.150650496824	355.13352925707	1779.20629139446	1261.95836463848	1093.93435277985
LIME1	1135.71239887003	2275.10369290219	2241.13912828672	2022.77248596702	1689.31331156844	1772.19900683152	1827.85357585079	1034.09540248266	1860.05113981929	990.929420332747	2655.46520269113	2352.11347094456	784.483637417599	1786.14851875125	847.647039720263	1597.4455291192	1057.09337071257	2411.61724051387	1369.8649494409	2456.97037009839
LST1	206.697409883369	1401.19362364667	214.743296264407	213.561502667795	317.612218831163	192.405247577132	259.989580606704	91.0861235347421	261.232103058042	160.662114939695	353.263691000624	377.711652268469	76.6139453323928	109.064123767594	124.150323999432	242.847367746154	262.715739479645	339.986944791218	270.680924589123	245.387724751748
LTA	56.1677744248285	33.7813976350874	22.125066887848	27.0449064513801	28.7769460014813	94.0456142865801	66.5826974724485	79.2985075478931	55.9783077981519	50.6786537058097	23.950080745805	38.0164325335148	35.6092985347741	77.7752358014807	61.004900585928	66.8387250677488	127.723462276666	44.0397596879816	57.6111427334958	63.9245333386907
LTB	179.736878159451	408.314284458883	640.325465224777	671.459746379093	700.239019369377	442.618349807483	470.834789269458	147.881000562287	216.056626589358	147.722884206296	633.180259717221	773.818352537026	99.2744080363399	497.046334547394	149.836597930349	241.733388995025	209.757230730784	617.437430825502	180.149128865058	203.115049479388
LTC4S	24.7138207469246	10.2812949324179	46.8530828213252	32.6404043378726	20.2504434825238	17.2560760158863	18.2309766888847	63.2244857476445	8.83868017865556	35.5828845168451	62.1205219344318	17.1687114667486	20.5023233988093	8.04571404842904	43.8807179653166	32.3053837827452	25.9600533082654	0	27.4338774921409	22.6828989266322
LY86	842.516616372428	627.158990877493	279.817022405136	308.684966738167	698.107393739638	504.740223464673	718.934602470367	680.466922877191	321.138713157819	502.473460146964	559.084697409886	692.88014133664	401.413910755635	207.400628803949	550.11436668714	598.206589356352	487.010600063058	318.847860140987	620.920093905455	578.413922629121
LY9	873.970570050332	796.06597905293	939.664605472133	911.133572517186	1030.64099197898	1036.22736475397	480.346603194093	1020.16458358911	920.204814155584	1004.94692029393	539.62525680392	864.567256004126	913.971995725869	722.326327903407	826.241811444498	1018.17657853204	1295.92586114861	1276.27223575771	1113.81542618092	850.608709748707
MAST1	14.6036213504554	0	16.9191687965896	12.123578754067	15.9871922230451	21.5700950198578	14.2677208869533	58.9380799342449	47.1396276194963	22.6436537834469	29.9376009322563	12.2633653333919	19.4232537462404	13.4095234140484	29.9673195860699	34.5333412850035	26.998455440596	0	26.5194149090695	15.465612904522
MAK	0	10.2812949324179	5.85663535266565	10.2584127919028	0	10.3536456095318	5.54855812270405	0	7.85660460324939	0	2.24532006991922	7.35801920003512	0	2.68190468280968	2.14052282757642	0	0	22.9006750377504	6.40123808149953	8.24832688241171
MAN1A1	9128.38669952313	4009.70502364299	15203.82537552	15331.6642089893	9989.86351377347	10615.9379649732	9809.85076094075	9142.90359998141	12663.8645448626	8781.42459106626	11349.3445134184	10934.0165312522	7882.6038120159	8841.34577099591	9756.50304809333	9615.86457974679	8645.7361537847	13595.9546108737	10804.3754189881	11233.1901729844
MANEA	59.5378408903182	26.4376155405032	96.3091146882795	61.5504767514169	86.3308380044438	78.5151458722825	90.3622322840373	63.2244857476445	93.2971796635864	54.9917306169424	96.5487630065266	40.4691056001931	53.9534826284456	27.7130150557	54.5833321031987	93.5742150948483	63.3425300721675	105.695423251156	63.097918231924	76.2970236623083
MAP3K13	14.6036213504554	39.6564233107548	17.5699060579969	30.7752383757084	23.4478819271329	40.5517786373327	15.8530232077258	36.4344494138968	39.2830230162469	11.860961505615	29.9376009322563	25.7530672001229	10.7906965256891	30.3949197385097	37.4591494825874	16.7096812669372	40.497683160894	16.735108681433	42.0652788212826	11.3414494633161
MAP4K1	4251.90052395952	3124.04490303613	2936.12652346971	3016.90594380051	3404.20613069375	4462.42125770819	5318.68928619202	7035.06354124214	3221.20788733225	5078.6480628588	4680.74390575827	4695.64258615574	4058.38096331168	5526.51158304315	5112.63877366628	4565.08492212724	4290.6776107901	3510.84964232589	4005.34611385256	4290.16101971439
MAP4K2	1410.93449355169	715.284376012503	1606.0195611532	1248.7286116689	1332.2660185871	1790.3178866482	2127.47571447681	1741.3523616936	1599.80111233666	1728.46557213644	2013.30366269424	2132.59923147684	1248.48358802223	2769.5135691148	1780.91499254358	1684.33587170727	1396.65086798468	1996.76270425308	1610.36860878867	1941.44993994766
MAP9	121.32239275763	127.781808445765	29.9339140247355	103.51671090011	100.18640459775	105.262063696906	119.69032521833	78.2269060945432	138.47265613227	92.7311535893539	50.1454815615293	46.6007882668891	72.2976667221171	99.2304732639582	69.5669918962337	123.651641375335	74.7649535278043	139.165640614022	77.7293195610658	86.6074322653229
MEFV	186.477011090431	605.12764459374	322.765681658018	281.640060286786	187.583055417063	98.3596332905517	265.538138729408	109.303348241691	127.669824802803	160.662114939695	540.373696827226	272.246710401299	85.2465025529441	90.2907909879259	237.598033860983	111.397875112915	115.262636688698	303.874341847073	216.727632187913	158.780292486425
MICAL3	259.495117842708	57.2815003377569	72.2318360162096	51.2920639595141	196.10955793602	230.368614812082	208.467255181595	260.399153164027	163.024545517425	217.810384012203	54.6361217013678	129.991672533954	156.465099622492	160.914280968581	327.499992619192	206.086068958892	267.907750141299	55.4900972068568	159.116489454417	180.432150552756
MMP12	497.646481403981	1392.38108513317	10012.2435040126	8027.67430115449	3120.69992193841	1260.55635296049	1958.64101731453	872.283583026824	1408.29637513245	490.612498641349	3959.9961633142	1477.73552267372	669.023184592726	327.192371302781	490.179727515	540.279694297636	278.291771464605	1342.33187528968	3360.64999278726	811.429157057252
MMP9	595.378408903182	1860.91438276764	361.159180081048	753.527048714316	435.917441281698	422.773862389213	523.149765854953	653.676886543443	545.051944350426	694.405382692371	370.477811536672	356.863931201703	2536.89275318951	397.815861283436	751.323512479324	639.42380314813	363.440746315715	125.953712707627	412.422624965184	625.841802202988
MNDA	50.5509969823457	279.0637195942	214.092559003	202.37050689481	149.213794081755	47.4542090436872	122.860929859875	107.160145334991	36.3367962900284	207.027691734371	337.54645051119	120.18098026724	52.8744129758767	83.1390451671001	132.712415309738	14.4817237646789	78.9185620571267	49.3245308505394	58.5256053165672	30.9312258090439
MROH7	28.0838872124143	17.6250770270021	68.9781497091732	35.4381532811188	45.8299510393961	25.8841140238294	28.5354417739065	34.291246507197	87.4047262111494	21.5653845556637	0	26.9794037334621	15.1069751359648	54.5320618837968	59.9346391721398	36.7612987872618	17.6528362496204	36.9933981379045	41.1508162382113	17.5276946251249
MS4A1	3965.44487439289	866.566287160938	0	13.9887447162311	2212.62740366945	2278.66483789778	3009.69645598675	3338.03852718496	1777.55679148517	3671.50672060174	58.3783218178998	1974.40181867609	1912.11142435211	1364.19551532252	4092.67964632612	2928.65013671853	3356.11569169255	642.980491444531	2698.57908264359	2952.90102390339
MS4A2	6.74013293097942	2.93751283783369	19.5221178422188	55.0223958838424	4.2632512594787	0	3.96325580193146	2.14320290669981	1.96415115081235	7.54788459448229	0	7.35801920003512	0	0.893968227603227	18.1944440343996	1.11397875112915	0	0	0.914462583071362	1.03104086030146
MS4A6BL	157.26976838952	176.250770270021	86.5480557671701	110.977374748767	119.371035265404	113.027297904055	167.249394841508	187.530254336234	110.974540020898	158.505576484128	188.606885873215	150.83939360072	157.544169275061	135.88317059569	151.977120757926	159.298961411468	109.032223894715	101.291447282358	128.024761629991	215.487539803006
MSC	4.49342195398628	10.2812949324179	60.5185653108783	35.4381532811188	19.1846306676542	13.804860812709	70.54595327438	13.9308188935488	24.5518893851543	6.46961536669911	56.881441771287	74.8065285336903	14.0279054833959	30.3949197385097	37.4591494825874	23.3935537737121	13.499227720298	59.0132779818953	23.7760271598554	37.1174709708527
MXD1	2791.53838891398	4332.83143580469	6005.65418552792	4854.0944165322	4462.55825585933	4537.48518837729	4392.87273086083	2453.96732817129	3811.43530815136	2721.55153092476	7182.77890367159	5405.69143895913	2063.18117571176	2536.18786171035	3313.5293370883	3540.22447108843	4065.34434807436	6007.02322144069	4522.01747328788	4178.80860680183
MZB1	782.97877548211	142.469372634934	50.1067691283616	58.7527278081707	310.151529127076	396.02694456459	1503.6592512528	381.490117392567	709.058565443257	340.733075979486	235.010167318212	1496.13057067381	557.879010378128	220.810152217997	577.941163445634	641.651760650388	265.830945876637	491.483718117874	318.232978908834	361.895341965814
NAALADL1	28.0838872124143	26.4376155405032	16.2684315351824	17.7190766405594	30.9085716312206	24.1585064222408	20.6089301700436	21.4320290669981	15.7132092064988	26.9567306945796	12.7234803962089	24.5267306667837	30.2139502719295	21.4552374624774	13.9133983792467	32.3053837827452	43.6128895578858	12.3311327126348	15.5458639122132	20.6208172060293
NFE2	8.98684390797257	666.815414188247	16.2684315351824	47.5617320351858	43.6983254096567	8.62803800794313	92.7401857651962	11.787615986849	54.9962322227457	8.62615382226548	240.249247481357	116.501970667223	12.9488358308269	26.8190468280968	58.8643777583516	23.3935537737121	20.7680426466123	0.880795193759632	36.5785033228545	38.1485118311541
